,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
1499,SE,Sudeste/Centro-Oeste,2018-01-10T00:00:00.000,39347.42266667
1500,N,Norte,2018-01-11T00:00:00.000,5208.99620833
1501,NE,Nordeste,2018-01-11T00:00:00.000,10703.8815
1502,S,Sul,2018-01-11T00:00:00.000,12497.33883333
1503,SE,Sudeste/Centro-Oeste,2018-01-11T00:00:00.000,40040.32516667
1504,N,Norte,2018-01-12T00:00:00.000,5312.076
1505,NE,Nordeste,2018-01-12T00:00:00.000,10853.041875
1506,S,Sul,2018-01-12T00:00:00.000,12617.27745833
1507,SE,Sudeste/Centro-Oeste,2018-01-12T00:00:00.000,39569.3025
1508,N,Norte,2018-01-13T00:00:00.000,4967.990125
1509,NE,Nordeste,2018-01-13T00:00:00.000,10348.10133333
1510,S,Sul,2018-01-13T00:00:00.000,11065.13904167
1511,SE,Sudeste/Centro-Oeste,2018-01-13T00:00:00.000,36581.08004167
1512,N,Norte,2018-01-14T00:00:00.000,4697.02916667
1513,NE,Nordeste,2018-01-14T00:00:00.000,9590.605875
1514,S,Sul,2018-01-14T00:00:00.000,9762.380875
1515,SE,Sudeste/Centro-Oeste,2018-01-14T00:00:00.000,33514.08320833
1516,N,Norte,2018-01-15T00:00:00.000,5131.90241667
1517,NE,Nordeste,2018-01-15T00:00:00.000,10565.25475
1518,S,Sul,2018-01-15T00:00:00.000,12586.92879167
1519,SE,Sudeste/Centro-Oeste,2018-01-15T00:00:00.000,39813.39216667
1520,N,Norte,2018-01-16T00:00:00.000,5332.97435729
1521,NE,Nordeste,2018-01-16T00:00:00.000,10710.34270833
1522,S,Sul,2018-01-16T00:00:00.000,12864.55316667
1523,SE,Sudeste/Centro-Oeste,2018-01-16T00:00:00.000,41243.09779167
1524,N,Norte,2018-01-17T00:00:00.000,5440.48652817
1525,NE,Nordeste,2018-01-17T00:00:00.000,10727.48375
1526,S,Sul,2018-01-17T00:00:00.000,12886.64154167
1527,SE,Sudeste/Centro-Oeste,2018-01-17T00:00:00.000,42128.94858333
1528,N,Norte,2018-01-18T00:00:00.000,5300.236125
1529,NE,Nordeste,2018-01-18T00:00:00.000,10918.73070833
1530,S,Sul,2018-01-18T00:00:00.000,13272.85220833
1531,SE,Sudeste/Centro-Oeste,2018-01-18T00:00:00.000,43342.24191667
1532,N,Norte,2018-01-19T00:00:00.000,5234.65770833
1533,NE,Nordeste,2018-01-19T00:00:00.000,10972.10895833
1534,S,Sul,2018-01-19T00:00:00.000,12956.82445833
1535,SE,Sudeste/Centro-Oeste,2018-01-19T00:00:00.000,43622.99158333
1536,N,Norte,2018-01-20T00:00:00.000,5229.55083333
1537,NE,Nordeste,2018-01-20T00:00:00.000,10369.2185
1538,S,Sul,2018-01-20T00:00:00.000,11008.30729167
1539,SE,Sudeste/Centro-Oeste,2018-01-20T00:00:00.000,39452.90891667
1540,N,Norte,2018-01-21T00:00:00.000,4990.588875
1541,NE,Nordeste,2018-01-21T00:00:00.000,9524.13475
1542,S,Sul,2018-01-21T00:00:00.000,9360.025125
1543,SE,Sudeste/Centro-Oeste,2018-01-21T00:00:00.000,36185.29416667
1544,N,Norte,2018-01-22T00:00:00.000,5530.50595833
1545,NE,Nordeste,2018-01-22T00:00:00.000,10712.187375
1546,S,Sul,2018-01-22T00:00:00.000,12099.57070833
1547,SE,Sudeste/Centro-Oeste,2018-01-22T00:00:00.000,42894.40741667
1548,N,Norte,2018-01-23T00:00:00.000,5511.65804167
1549,NE,Nordeste,2018-01-23T00:00:00.000,10907.811125
1550,S,Sul,2018-01-23T00:00:00.000,12685.71466667
1551,SE,Sudeste/Centro-Oeste,2018-01-23T00:00:00.000,44249.764625
1552,N,Norte,2018-01-24T00:00:00.000,5478.17975
1553,NE,Nordeste,2018-01-24T00:00:00.000,10768.268625
1554,S,Sul,2018-01-24T00:00:00.000,12930.25145833
1555,SE,Sudeste/Centro-Oeste,2018-01-24T00:00:00.000,44329.28583333
1556,N,Norte,2018-01-25T00:00:00.000,5411.63454167
1557,NE,Nordeste,2018-01-25T00:00:00.000,10910.468125
1558,S,Sul,2018-01-25T00:00:00.000,12568.32975
1559,SE,Sudeste/Centro-Oeste,2018-01-25T00:00:00.000,43445.88816667
1560,N,Norte,2018-01-26T00:00:00.000,5428.31604167
1561,NE,Nordeste,2018-01-26T00:00:00.000,10839.49491667
1562,S,Sul,2018-01-26T00:00:00.000,12497.27441667
1563,SE,Sudeste/Centro-Oeste,2018-01-26T00:00:00.000,42692.44254167
1564,N,Norte,2018-01-27T00:00:00.000,5309.22083333
1565,NE,Nordeste,2018-01-27T00:00:00.000,10093.96745833
1566,S,Sul,2018-01-27T00:00:00.000,10838.219375
1567,SE,Sudeste/Centro-Oeste,2018-01-27T00:00:00.000,38043.358375
1568,N,Norte,2018-01-28T00:00:00.000,4959.65195833
1569,NE,Nordeste,2018-01-28T00:00:00.000,9440.891125
1570,S,Sul,2018-01-28T00:00:00.000,9588.59845833
1571,SE,Sudeste/Centro-Oeste,2018-01-28T00:00:00.000,34781.619
1572,N,Norte,2018-01-29T00:00:00.000,5433.706
1573,NE,Nordeste,2018-01-29T00:00:00.000,10583.68958333
1574,S,Sul,2018-01-29T00:00:00.000,12529.50216667
1575,SE,Sudeste/Centro-Oeste,2018-01-29T00:00:00.000,41570.37470833
1576,N,Norte,2018-01-30T00:00:00.000,5551.807875
1577,NE,Nordeste,2018-01-30T00:00:00.000,10904.18979167
1578,S,Sul,2018-01-30T00:00:00.000,12751.91041667
1579,SE,Sudeste/Centro-Oeste,2018-01-30T00:00:00.000,40541.29983333
1580,N,Norte,2018-01-31T00:00:00.000,5622.37708333
1581,NE,Nordeste,2018-01-31T00:00:00.000,10912.73820833
1582,S,Sul,2018-01-31T00:00:00.000,12938.12541667
1583,SE,Sudeste/Centro-Oeste,2018-01-31T00:00:00.000,39127.14816667
1584,N,Norte,2018-02-01T00:00:00.000,5646.0025
1585,NE,Nordeste,2018-02-01T00:00:00.000,11087.18966667
1586,S,Sul,2018-02-01T00:00:00.000,12995.038625
1587,SE,Sudeste/Centro-Oeste,2018-02-01T00:00:00.000,39501.93791667
1588,N,Norte,2018-02-02T00:00:00.000,5495.87433333
1589,NE,Nordeste,2018-02-02T00:00:00.000,11104.62779167
1590,S,Sul,2018-02-02T00:00:00.000,12896.37016667
1591,SE,Sudeste/Centro-Oeste,2018-02-02T00:00:00.000,39790.78179167
1592,N,Norte,2018-02-03T00:00:00.000,5197.498125
1593,NE,Nordeste,2018-02-03T00:00:00.000,10496.56791667
1594,S,Sul,2018-02-03T00:00:00.000,11302.43075
1595,SE,Sudeste/Centro-Oeste,2018-02-03T00:00:00.000,36699.03270833
1596,N,Norte,2018-02-04T00:00:00.000,4983.37045833
1597,NE,Nordeste,2018-02-04T00:00:00.000,9536.72145833
1598,S,Sul,2018-02-04T00:00:00.000,9777.02875
1599,SE,Sudeste/Centro-Oeste,2018-02-04T00:00:00.000,32710.114
1600,N,Norte,2018-02-05T00:00:00.000,5357.02220833
1601,NE,Nordeste,2018-02-05T00:00:00.000,10603.90504167
1602,S,Sul,2018-02-05T00:00:00.000,12662.59016667
1603,SE,Sudeste/Centro-Oeste,2018-02-05T00:00:00.000,38013.91458333
1604,N,Norte,2018-02-06T00:00:00.000,5393.86575
1605,NE,Nordeste,2018-02-06T00:00:00.000,10981.79541667
1606,S,Sul,2018-02-06T00:00:00.000,13226.0895
1607,SE,Sudeste/Centro-Oeste,2018-02-06T00:00:00.000,38621.50220833
1608,N,Norte,2018-02-07T00:00:00.000,5439.9495
1609,NE,Nordeste,2018-02-07T00:00:00.000,10967.46425
1610,S,Sul,2018-02-07T00:00:00.000,13618.766375
1611,SE,Sudeste/Centro-Oeste,2018-02-07T00:00:00.000,39425.87529167
1612,N,Norte,2018-02-08T00:00:00.000,5565.651875
1613,NE,Nordeste,2018-02-08T00:00:00.000,10951.84720833
1614,S,Sul,2018-02-08T00:00:00.000,13885.48454167
1615,SE,Sudeste/Centro-Oeste,2018-02-08T00:00:00.000,40641.39929167
1616,N,Norte,2018-02-09T00:00:00.000,5651.11783333
1617,NE,Nordeste,2018-02-09T00:00:00.000,10755.626
1618,S,Sul,2018-02-09T00:00:00.000,13842.17470833
1619,SE,Sudeste/Centro-Oeste,2018-02-09T00:00:00.000,41638.36341667
1620,N,Norte,2018-02-10T00:00:00.000,5274.642125
1621,NE,Nordeste,2018-02-10T00:00:00.000,9970.7245
1622,S,Sul,2018-02-10T00:00:00.000,11425.27104167
1623,SE,Sudeste/Centro-Oeste,2018-02-10T00:00:00.000,37707.234625
1624,N,Norte,2018-02-11T00:00:00.000,5054.74529167
1625,NE,Nordeste,2018-02-11T00:00:00.000,8956.7585
1626,S,Sul,2018-02-11T00:00:00.000,9751.716625
1627,SE,Sudeste/Centro-Oeste,2018-02-11T00:00:00.000,34259.398875
1628,N,Norte,2018-02-12T00:00:00.000,5118.704
1629,NE,Nordeste,2018-02-12T00:00:00.000,9152.43208333
1630,S,Sul,2018-02-12T00:00:00.000,10882.48833333
1631,SE,Sudeste/Centro-Oeste,2018-02-12T00:00:00.000,37141.292625
1632,N,Norte,2018-02-13T00:00:00.000,4948.40104167
1633,NE,Nordeste,2018-02-13T00:00:00.000,9206.63733333
1634,S,Sul,2018-02-13T00:00:00.000,10803.787375
1635,SE,Sudeste/Centro-Oeste,2018-02-13T00:00:00.000,36651.31425
1636,N,Norte,2018-02-14T00:00:00.000,5137.72970833
1637,NE,Nordeste,2018-02-14T00:00:00.000,9668.04841667
1638,S,Sul,2018-02-14T00:00:00.000,12039.41425
1639,SE,Sudeste/Centro-Oeste,2018-02-14T00:00:00.000,39142.85125
1640,N,Norte,2018-02-15T00:00:00.000,5558.07325
1641,NE,Nordeste,2018-02-15T00:00:00.000,10359.40066667
1642,S,Sul,2018-02-15T00:00:00.000,12384.855125
1643,SE,Sudeste/Centro-Oeste,2018-02-15T00:00:00.000,39368.94541667
1644,N,Norte,2018-02-16T00:00:00.000,5662.0815
1645,NE,Nordeste,2018-02-16T00:00:00.000,10402.469375
1646,S,Sul,2018-02-16T00:00:00.000,12575.22404167
1647,SE,Sudeste/Centro-Oeste,2018-02-16T00:00:00.000,40181.16820833
1648,N,Norte,2018-02-17T00:00:00.000,5325.91495833
1649,NE,Nordeste,2018-02-17T00:00:00.000,9978.06445833
1650,S,Sul,2018-02-17T00:00:00.000,11019.88808333
1651,SE,Sudeste/Centro-Oeste,2018-02-17T00:00:00.000,37522.88608333
1652,N,Norte,2018-02-18T00:00:00.000,5107.596
1653,NE,Nordeste,2018-02-18T00:00:00.000,9272.178
1654,S,Sul,2018-02-18T00:00:00.000,9771.17629167
1655,SE,Sudeste/Centro-Oeste,2018-02-18T00:00:00.000,33821.85116667
1656,N,Norte,2018-02-19T00:00:00.000,5515.55754167
1657,NE,Nordeste,2018-02-19T00:00:00.000,10514.292625
1658,S,Sul,2018-02-19T00:00:00.000,12466.31591667
1659,SE,Sudeste/Centro-Oeste,2018-02-19T00:00:00.000,39850.44441667
1660,N,Norte,2018-02-20T00:00:00.000,5496.289
1661,NE,Nordeste,2018-02-20T00:00:00.000,10840.01870833
1662,S,Sul,2018-02-20T00:00:00.000,12671.12275
1663,SE,Sudeste/Centro-Oeste,2018-02-20T00:00:00.000,41204.62004167
1664,N,Norte,2018-02-21T00:00:00.000,5579.02391667
1665,NE,Nordeste,2018-02-21T00:00:00.000,10942.79795833
1666,S,Sul,2018-02-21T00:00:00.000,12765.486375
1667,SE,Sudeste/Centro-Oeste,2018-02-21T00:00:00.000,41981.18370833
1668,N,Norte,2018-02-22T00:00:00.000,5588.269125
1669,NE,Nordeste,2018-02-22T00:00:00.000,11082.40770833
1670,S,Sul,2018-02-22T00:00:00.000,12634.37220833
1671,SE,Sudeste/Centro-Oeste,2018-02-22T00:00:00.000,41703.41545833
1672,N,Norte,2018-02-23T00:00:00.000,5506.18333333
1673,NE,Nordeste,2018-02-23T00:00:00.000,11028.21195833
1674,S,Sul,2018-02-23T00:00:00.000,12650.87725
1675,SE,Sudeste/Centro-Oeste,2018-02-23T00:00:00.000,40612.73404167
1676,N,Norte,2018-02-24T00:00:00.000,5277.667625
1677,NE,Nordeste,2018-02-24T00:00:00.000,10291.057
1678,S,Sul,2018-02-24T00:00:00.000,11176.4645
1679,SE,Sudeste/Centro-Oeste,2018-02-24T00:00:00.000,36609.98308333
1680,N,Norte,2018-02-25T00:00:00.000,5028.83216667
1681,NE,Nordeste,2018-02-25T00:00:00.000,9414.429
1682,S,Sul,2018-02-25T00:00:00.000,9922.785875
1683,SE,Sudeste/Centro-Oeste,2018-02-25T00:00:00.000,33442.42770833
1684,N,Norte,2018-02-26T00:00:00.000,5603.38458333
1685,NE,Nordeste,2018-02-26T00:00:00.000,10567.32595833
1686,S,Sul,2018-02-26T00:00:00.000,13029.57379167
1687,SE,Sudeste/Centro-Oeste,2018-02-26T00:00:00.000,39561.19033333
1688,N,Norte,2018-02-27T00:00:00.000,5602.7325
1689,NE,Nordeste,2018-02-27T00:00:00.000,11007.71683333
1690,S,Sul,2018-02-27T00:00:00.000,13220.184375
1691,SE,Sudeste/Centro-Oeste,2018-02-27T00:00:00.000,40121.06516667
1692,N,Norte,2018-02-28T00:00:00.000,5618.16670833
1693,NE,Nordeste,2018-02-28T00:00:00.000,10960.57025
1694,S,Sul,2018-02-28T00:00:00.000,13124.26783333
1695,SE,Sudeste/Centro-Oeste,2018-02-28T00:00:00.000,41162.46166667
1696,N,Norte,2018-03-01T00:00:00.000,5692.60654167
1697,NE,Nordeste,2018-03-01T00:00:00.000,10737.45979167
1698,S,Sul,2018-03-01T00:00:00.000,13535.453
1699,SE,Sudeste/Centro-Oeste,2018-03-01T00:00:00.000,41736.98020833
1700,N,Norte,2018-03-02T00:00:00.000,5707.25870833
1701,NE,Nordeste,2018-03-02T00:00:00.000,10784.65933333
1702,S,Sul,2018-03-02T00:00:00.000,13617.922625
1703,SE,Sudeste/Centro-Oeste,2018-03-02T00:00:00.000,42070.92433333
1704,N,Norte,2018-03-03T00:00:00.000,5502.23191667
1705,NE,Nordeste,2018-03-03T00:00:00.000,10068.24966667
1706,S,Sul,2018-03-03T00:00:00.000,11634.917375
1707,SE,Sudeste/Centro-Oeste,2018-03-03T00:00:00.000,38448.77245833
1708,N,Norte,2018-03-04T00:00:00.000,5278.04429167
1709,NE,Nordeste,2018-03-04T00:00:00.000,9327.14170833
1710,S,Sul,2018-03-04T00:00:00.000,10107.48195833
1711,SE,Sudeste/Centro-Oeste,2018-03-04T00:00:00.000,35407.827375
1712,N,Norte,2018-03-05T00:00:00.000,5748.600625
1713,NE,Nordeste,2018-03-05T00:00:00.000,10733.31225
1714,S,Sul,2018-03-05T00:00:00.000,13303.394
1715,SE,Sudeste/Centro-Oeste,2018-03-05T00:00:00.000,41876.94641667
1716,N,Norte,2018-03-06T00:00:00.000,5954.17525
1717,NE,Nordeste,2018-03-06T00:00:00.000,11012.97845833
1718,S,Sul,2018-03-06T00:00:00.000,13494.51066667
1719,SE,Sudeste/Centro-Oeste,2018-03-06T00:00:00.000,42984.23508333
1720,N,Norte,2018-03-07T00:00:00.000,6044.81716667
1721,NE,Nordeste,2018-03-07T00:00:00.000,11233.99020833
1722,S,Sul,2018-03-07T00:00:00.000,12943.257
1723,SE,Sudeste/Centro-Oeste,2018-03-07T00:00:00.000,42725.11979167
1724,N,Norte,2018-03-08T00:00:00.000,5995.77345833
1725,NE,Nordeste,2018-03-08T00:00:00.000,11287.5205
1726,S,Sul,2018-03-08T00:00:00.000,12774.003375
1727,SE,Sudeste/Centro-Oeste,2018-03-08T00:00:00.000,41296.908625
1728,N,Norte,2018-03-09T00:00:00.000,5890.94645833
1729,NE,Nordeste,2018-03-09T00:00:00.000,11279.71075
1730,S,Sul,2018-03-09T00:00:00.000,12784.18929167
1731,SE,Sudeste/Centro-Oeste,2018-03-09T00:00:00.000,40524.161375
1732,N,Norte,2018-03-10T00:00:00.000,5576.182
1733,NE,Nordeste,2018-03-10T00:00:00.000,10555.32270833
1734,S,Sul,2018-03-10T00:00:00.000,11461.70966667
1735,SE,Sudeste/Centro-Oeste,2018-03-10T00:00:00.000,37203.55454167
1736,N,Norte,2018-03-11T00:00:00.000,5284.467875
1737,NE,Nordeste,2018-03-11T00:00:00.000,9843.63375
1738,S,Sul,2018-03-11T00:00:00.000,10564.63745833
1739,SE,Sudeste/Centro-Oeste,2018-03-11T00:00:00.000,34050.71529167
1740,N,Norte,2018-03-12T00:00:00.000,5863.91466667
1741,NE,Nordeste,2018-03-12T00:00:00.000,11111.697375
1742,S,Sul,2018-03-12T00:00:00.000,12888.33970833
1743,SE,Sudeste/Centro-Oeste,2018-03-12T00:00:00.000,41538.081125
1744,N,Norte,2018-03-13T00:00:00.000,5861.066
1745,NE,Nordeste,2018-03-13T00:00:00.000,11119.42783333
1746,S,Sul,2018-03-13T00:00:00.000,13006.84225
1747,SE,Sudeste/Centro-Oeste,2018-03-13T00:00:00.000,42582.60279167
1748,N,Norte,2018-03-14T00:00:00.000,5770.2175
1749,NE,Nordeste,2018-03-14T00:00:00.000,11214.147
1750,S,Sul,2018-03-14T00:00:00.000,13131.05833333
1751,SE,Sudeste/Centro-Oeste,2018-03-14T00:00:00.000,43421.920875
1752,N,Norte,2018-03-15T00:00:00.000,5817.37079167
1753,NE,Nordeste,2018-03-15T00:00:00.000,11250.40041667
1754,S,Sul,2018-03-15T00:00:00.000,12592.56545833
1755,SE,Sudeste/Centro-Oeste,2018-03-15T00:00:00.000,43321.81083333
1756,N,Norte,2018-03-16T00:00:00.000,5694.223375
1757,NE,Nordeste,2018-03-16T00:00:00.000,11310.742125
1758,S,Sul,2018-03-16T00:00:00.000,12328.890375
1759,SE,Sudeste/Centro-Oeste,2018-03-16T00:00:00.000,43285.33845833
1760,N,Norte,2018-03-17T00:00:00.000,5495.13083333
1761,NE,Nordeste,2018-03-17T00:00:00.000,10669.61408333
1762,S,Sul,2018-03-17T00:00:00.000,11160.008625
1763,SE,Sudeste/Centro-Oeste,2018-03-17T00:00:00.000,38382.28716667
1764,N,Norte,2018-03-18T00:00:00.000,5117.95679167
1765,NE,Nordeste,2018-03-18T00:00:00.000,9815.17604167
1766,S,Sul,2018-03-18T00:00:00.000,10375.70016667
1767,SE,Sudeste/Centro-Oeste,2018-03-18T00:00:00.000,34840.93779167
1768,N,Norte,2018-03-19T00:00:00.000,5638.41504167
1769,NE,Nordeste,2018-03-19T00:00:00.000,10877.558625
1770,S,Sul,2018-03-19T00:00:00.000,12859.574
1771,SE,Sudeste/Centro-Oeste,2018-03-19T00:00:00.000,42408.31416667
1772,N,Norte,2018-03-20T00:00:00.000,5815.17904167
1773,NE,Nordeste,2018-03-20T00:00:00.000,11261.53329167
1774,S,Sul,2018-03-20T00:00:00.000,12306.5695
1775,SE,Sudeste/Centro-Oeste,2018-03-20T00:00:00.000,43473.02658333
1776,N,Norte,2018-03-21T00:00:00.000,5344.311625
1777,NE,Nordeste,2018-03-21T00:00:00.000,9506.21295833
1778,S,Sul,2018-03-21T00:00:00.000,11915.18595833
1779,SE,Sudeste/Centro-Oeste,2018-03-21T00:00:00.000,41916.82225
1780,N,Norte,2018-03-22T00:00:00.000,5636.89104167
1781,NE,Nordeste,2018-03-22T00:00:00.000,11043.31179167
1782,S,Sul,2018-03-22T00:00:00.000,11938.24520833
1783,SE,Sudeste/Centro-Oeste,2018-03-22T00:00:00.000,40759.642875
1784,N,Norte,2018-03-23T00:00:00.000,5646.26304167
1785,NE,Nordeste,2018-03-23T00:00:00.000,11135.015875
1786,S,Sul,2018-03-23T00:00:00.000,12502.80291667
1787,SE,Sudeste/Centro-Oeste,2018-03-23T00:00:00.000,41270.04604167
1788,N,Norte,2018-03-24T00:00:00.000,5407.60570833
1789,NE,Nordeste,2018-03-24T00:00:00.000,10336.18279167
1790,S,Sul,2018-03-24T00:00:00.000,11115.663125
1791,SE,Sudeste/Centro-Oeste,2018-03-24T00:00:00.000,37901.9655
1792,N,Norte,2018-03-25T00:00:00.000,5019.19020833
1793,NE,Nordeste,2018-03-25T00:00:00.000,9422.03991667
1794,S,Sul,2018-03-25T00:00:00.000,8912.61975
1795,SE,Sudeste/Centro-Oeste,2018-03-25T00:00:00.000,34665.11104167
1796,N,Norte,2018-03-26T00:00:00.000,5263.739125
1797,NE,Nordeste,2018-03-26T00:00:00.000,10568.03458333
1798,S,Sul,2018-03-26T00:00:00.000,11039.32866667
1799,SE,Sudeste/Centro-Oeste,2018-03-26T00:00:00.000,40862.79079167
1800,N,Norte,2018-03-27T00:00:00.000,5515.860125
1801,NE,Nordeste,2018-03-27T00:00:00.000,10723.059
1802,S,Sul,2018-03-27T00:00:00.000,11639.906125
1803,SE,Sudeste/Centro-Oeste,2018-03-27T00:00:00.000,41022.629375
1804,N,Norte,2018-03-28T00:00:00.000,5477.31508333
1805,NE,Nordeste,2018-03-28T00:00:00.000,10656.56029167
1806,S,Sul,2018-03-28T00:00:00.000,12047.145625
1807,SE,Sudeste/Centro-Oeste,2018-03-28T00:00:00.000,41176.8065
1808,N,Norte,2018-03-29T00:00:00.000,5283.91541667
1809,NE,Nordeste,2018-03-29T00:00:00.000,10334.40220833
1810,S,Sul,2018-03-29T00:00:00.000,12097.280375
1811,SE,Sudeste/Centro-Oeste,2018-03-29T00:00:00.000,40478.27366667
1812,N,Norte,2018-03-30T00:00:00.000,4909.65508333
1813,NE,Nordeste,2018-03-30T00:00:00.000,9047.697125
1814,S,Sul,2018-03-30T00:00:00.000,9225.387375
1815,SE,Sudeste/Centro-Oeste,2018-03-30T00:00:00.000,34119.662125
1816,N,Norte,2018-03-31T00:00:00.000,5161.13483333
1817,NE,Nordeste,2018-03-31T00:00:00.000,9511.551625
1818,S,Sul,2018-03-31T00:00:00.000,9321.32595833
1819,SE,Sudeste/Centro-Oeste,2018-03-31T00:00:00.000,35113.20283333
1820,N,Norte,2018-04-01T00:00:00.000,5096.89575
1821,NE,Nordeste,2018-04-01T00:00:00.000,9345.59320833
1822,S,Sul,2018-04-01T00:00:00.000,8450.11183333
1823,SE,Sudeste/Centro-Oeste,2018-04-01T00:00:00.000,33377.96391667
1824,N,Norte,2018-04-02T00:00:00.000,5446.77541667
1825,NE,Nordeste,2018-04-02T00:00:00.000,10762.01833333
1826,S,Sul,2018-04-02T00:00:00.000,11486.35675
1827,SE,Sudeste/Centro-Oeste,2018-04-02T00:00:00.000,40016.22495833
1828,N,Norte,2018-04-03T00:00:00.000,5562.26516667
1829,NE,Nordeste,2018-04-03T00:00:00.000,11079.47729167
1830,S,Sul,2018-04-03T00:00:00.000,12031.489125
1831,SE,Sudeste/Centro-Oeste,2018-04-03T00:00:00.000,40985.82229167
1832,N,Norte,2018-04-04T00:00:00.000,5607.15495833
1833,NE,Nordeste,2018-04-04T00:00:00.000,11191.201625
1834,S,Sul,2018-04-04T00:00:00.000,12092.32991667
1835,SE,Sudeste/Centro-Oeste,2018-04-04T00:00:00.000,40086.093625
1836,N,Norte,2018-04-05T00:00:00.000,5588.56370833
1837,NE,Nordeste,2018-04-05T00:00:00.000,11384.359375
1838,S,Sul,2018-04-05T00:00:00.000,12115.459
1839,SE,Sudeste/Centro-Oeste,2018-04-05T00:00:00.000,39698.80916667
1840,N,Norte,2018-04-06T00:00:00.000,5643.54845833
1841,NE,Nordeste,2018-04-06T00:00:00.000,11262.59266667
1842,S,Sul,2018-04-06T00:00:00.000,12161.70970833
1843,SE,Sudeste/Centro-Oeste,2018-04-06T00:00:00.000,39464.42445833
1844,N,Norte,2018-04-07T00:00:00.000,5405.40404167
1845,NE,Nordeste,2018-04-07T00:00:00.000,10422.8715
1846,S,Sul,2018-04-07T00:00:00.000,10775.84033333
1847,SE,Sudeste/Centro-Oeste,2018-04-07T00:00:00.000,35881.51645833
1848,N,Norte,2018-04-08T00:00:00.000,4863.83820833
1849,NE,Nordeste,2018-04-08T00:00:00.000,9646.9015
1850,S,Sul,2018-04-08T00:00:00.000,9590.99583333
1851,SE,Sudeste/Centro-Oeste,2018-04-08T00:00:00.000,32509.17341667
1852,N,Norte,2018-04-09T00:00:00.000,5420.06625
1853,NE,Nordeste,2018-04-09T00:00:00.000,10520.587125
1854,S,Sul,2018-04-09T00:00:00.000,12524.79425
1855,SE,Sudeste/Centro-Oeste,2018-04-09T00:00:00.000,38544.54029167
1856,N,Norte,2018-04-10T00:00:00.000,5448.66483333
1857,NE,Nordeste,2018-04-10T00:00:00.000,10589.75725
1858,S,Sul,2018-04-10T00:00:00.000,12931.50320833
1859,SE,Sudeste/Centro-Oeste,2018-04-10T00:00:00.000,39100.63766667
1860,N,Norte,2018-04-11T00:00:00.000,5420.68633333
1861,NE,Nordeste,2018-04-11T00:00:00.000,10459.14975
1862,S,Sul,2018-04-11T00:00:00.000,13145.3155
1863,SE,Sudeste/Centro-Oeste,2018-04-11T00:00:00.000,39098.51658333
1864,N,Norte,2018-04-12T00:00:00.000,5422.70629167
1865,NE,Nordeste,2018-04-12T00:00:00.000,10526.64295833
1866,S,Sul,2018-04-12T00:00:00.000,13197.49975
1867,SE,Sudeste/Centro-Oeste,2018-04-12T00:00:00.000,38948.05779167
1868,N,Norte,2018-04-13T00:00:00.000,5423.35633333
1869,NE,Nordeste,2018-04-13T00:00:00.000,10594.434875
1870,S,Sul,2018-04-13T00:00:00.000,12537.64129167
1871,SE,Sudeste/Centro-Oeste,2018-04-13T00:00:00.000,39487.583375
1872,N,Norte,2018-04-14T00:00:00.000,5334.03145833
1873,NE,Nordeste,2018-04-14T00:00:00.000,10105.72845833
1874,S,Sul,2018-04-14T00:00:00.000,10384.527
1875,SE,Sudeste/Centro-Oeste,2018-04-14T00:00:00.000,36079.0885
1876,N,Norte,2018-04-15T00:00:00.000,4872.97120833
1877,NE,Nordeste,2018-04-15T00:00:00.000,9394.71804167
1878,S,Sul,2018-04-15T00:00:00.000,8652.25095833
1879,SE,Sudeste/Centro-Oeste,2018-04-15T00:00:00.000,31361.02616667
1880,N,Norte,2018-04-16T00:00:00.000,5322.62145833
1881,NE,Nordeste,2018-04-16T00:00:00.000,10391.14970833
1882,S,Sul,2018-04-16T00:00:00.000,11289.07641667
1883,SE,Sudeste/Centro-Oeste,2018-04-16T00:00:00.000,35840.65308333
1884,N,Norte,2018-04-17T00:00:00.000,5224.53804167
1885,NE,Nordeste,2018-04-17T00:00:00.000,10505.04725
1886,S,Sul,2018-04-17T00:00:00.000,11723.69558333
1887,SE,Sudeste/Centro-Oeste,2018-04-17T00:00:00.000,36210.71204167
1888,N,Norte,2018-04-18T00:00:00.000,5261.35875
1889,NE,Nordeste,2018-04-18T00:00:00.000,10383.89404167
1890,S,Sul,2018-04-18T00:00:00.000,12017.1225
1891,SE,Sudeste/Centro-Oeste,2018-04-18T00:00:00.000,36061.05679167
1892,N,Norte,2018-04-19T00:00:00.000,5290.60475
1893,NE,Nordeste,2018-04-19T00:00:00.000,10620.182625
1894,S,Sul,2018-04-19T00:00:00.000,12345.47641667
1895,SE,Sudeste/Centro-Oeste,2018-04-19T00:00:00.000,36297.19625
1896,N,Norte,2018-04-20T00:00:00.000,5305.96541667
1897,NE,Nordeste,2018-04-20T00:00:00.000,10643.00958333
1898,S,Sul,2018-04-20T00:00:00.000,12390.2115
1899,SE,Sudeste/Centro-Oeste,2018-04-20T00:00:00.000,36720.80954167
1900,N,Norte,2018-04-21T00:00:00.000,5002.52083333
1901,NE,Nordeste,2018-04-21T00:00:00.000,9625.62008333
1902,S,Sul,2018-04-21T00:00:00.000,9890.90791667
1903,SE,Sudeste/Centro-Oeste,2018-04-21T00:00:00.000,32015.16354167
1904,N,Norte,2018-04-22T00:00:00.000,4852.88045833
